,hashTan,hashVin,DeviceId,TripId,SubTripId,SubtripStartLocation,SubtripEndLocation,SubtripDistance,SubtripTimePeriod,SubtripWayCategory,SubtripWayType,SubtripStreets,SubtripCities,Subtrip_MTFCC,Subtrip_RTTYP,SubtripFrequency
1175,-2613869060206774767,-4232530358683397793,3210010284,3210010284_9,3210010284_9_1,"(41.65461, -88.12521)","(45.068676, -93.25791)",648.915,401.107,"{'Steps': 14, 'Highway': 81, 'No_category': 8}","{'Street': 5, 'Road': 4, 'State_Road': 73}","['US 12', 'Car Parking', 'Acapulco Restaurante Mexicano', 'Wildrose Lane', 'Magnolia Drive', 'Welch Prairie Road', 'Best Western', 'George Bush Court', 'East L T Townline Road', 'Patton Road', 'Old 27 Road', '614th Street', 'University Avenue Northeast', 'Jane Addams Memorial Tollway', '7685 Walton Street', '6th Avenue', 'Exit 10', 'Roidt Drive', 'Harriet Circle', 'Burke Lutheran Church', 'County Highway BB', 'Perry Drive', 'Spring Brook', 'Embay Road', 'Coffee Creek', 'Bee Bluff', 'WI 11', 'I 39 North', 'Tritz Road', 'Gander Outdoors', '1305 Kalahari Drive', 'County Road W', 'Cranmore Road', 'Prairieview Avenue', 'Christian Avenue', ""Elgin-O'Hare Expressway"", 'Kennedy Road', 'Hudson Road North', 'County Road D', 'Woodcreek & Lacey', 'S Thompson & Grafton (SB)', 'Otter Creek', '64th Street', 'Exit 16', 'Cady Creek', 'East Richardson Springs Road', 'Old Highway 12', 'Beacon Point Wetlands Park', 'County Hwys J & CS', 'Jellystone Park Drive', 'Equine Drive', 'I 94 ALT', 'I 694 West', 'Samuelson Lane', 'Saddle Lane', 'North Fork Buffalo River', 'CTH KK', 'Kenmore Drive', 'I 94 West', 'Echo Valley Drive', 'Mosquito Creek', 'Town Hall Road', 'Sidney Avenue', 'River Road', 'Hamlet Avenue North', 'TRUMPF Smart Factory', 'Van Hoosen Road', 'Trempealeau River']","['Hixton', 'Roscoe', 'Schaumburg', 'Elk Mound', 'Janesville', 'Woodridge', 'Hudson', 'Tomah', 'Addison', 'Baldwin', 'Saint Paul', 'Lakeland', 'Hammond', 'Downers Grove', 'Garden Prairie', 'Warrens', 'Poynette', 'Milton', 'Eau Claire', 'Menomonie', 'Roberts', 'Camp Douglas', 'Bolingbrook', 'Edgerton', 'Black River Falls', 'Knapp', 'Mauston', 'Gilberts', 'Windsor', 'Wilson', 'Hoffman Estates', 'Itasca', 'Osseo', 'Lake Delton']",['S1100'],['I'],4
1176,-2613869060206774767,-4232530358683397793,3210010284,3210010284_9,3210010284_9_2,"(45.070667, -93.28552)","(46.909943, -98.00451)",448.773,245.0,"{'Highway': 49, 'No_category': 3}","{'Street': 2, 'Road': 1, 'State_Road': 49}","['T-124', '20th Avenue South', 'Saint Bernards Cemetery', ""Love's"", 'The Strawberry Basket', '115th Avenue', '395th Street', '37th Street Southeast', 'Dairy Queen', '1390 7th Street East', 'I 94 Business', 'I 94 East', 'MN 210 West', '273rd Avenue', 'Century Road Northwest', '4th Avenue Southwest', '435th Avenue', '85th Avenue South', 'CR 88', 'Chippewa River', '153rd Avenue', 'County Highway 19', 'Plum Creek', 'East 5th Street South', 'RDO Equipment', 'Roys Drive', 'Abandoned Railroad', '40th Street South', '125th Avenue', 'US 52 South', 'Baker Road Southwest', 'Stony Creek', 'Maple River', 'South Branch Buffalo River', '2040 County Highway 52', '200th Street South', '101 Maiden Lane', 'County Ditch Number Seventeen', 'Tharldson Drive', '36th Street Southeast', '64th Ln NW', 'T-14', 'I-94 Water Tower', '91st Lane', 'Fairfield Creek', 'US 52 North', 'Valley Forge Lane North', 'Alexandria Shooting Park', 'Maple River Golf Club']","['Fergus Falls', 'Melrose', 'Barnesville', 'Tower City', 'Evansville', 'Minneapolis', 'Saint Cloud', 'Rogers', 'Valley City', 'Fargo', 'Moorhead', 'Dilworth', 'Monticello', 'Sauk Centre', 'West Union', 'Alexandria', 'Collegeville', 'Albertville', 'Mapleton', 'Rothsay', 'Albany', 'West Fargo', 'Elizabeth', 'Waite Park', 'Osseo']",['S1100'],"['I', 'S']",1
1177,-2613869060206774767,-4232530358683397793,3210010284,3210010284_10,3210010284_10_1,"(46.908066, -98.100105)","(46.838135, -100.58279)",189.168,100.0,"{'Highway': 21, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 21}","['58th Avenue Southeast', '132nd Street Northeast', '64th Avenue Southeast', 'Crystal Springs Evangelical Church', 'I 94 East', '38th Street Southeast', '41st Avenue Southeast', '35th Street Southeast', '52nd Avenue Southeast', 'Main Avenue South', '288th Street Northeast', 'Fairview Cemetery', '57th Avenue Northeast', 'Steele Municipal Airport', '35th Avenue Southeast', '36th Street', '21st Street Southwest', 'I 94 West', '3rd Street Southeast', '30th Avenue Northeast']","['Medina', 'Sterling', 'Spiritwood', 'Cleveland', 'Dawson', 'Steele', 'Jamestown', 'Tappen']",['S1100'],"['U', 'I', 'S']",1
1178,-2613869060206774767,-4232530358683397793,3210010284,3210010284_10,3210010284_10_2,"(46.838947, -100.69193)","(45.81558, -108.41754)",649.388,360.0,"{'Highway': 72, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 72}","['East Loop Road', 'Old Dump Road', 'Buffalo Gap Road', 'Road 106', 'Road 255', 'Blatchford Road', 'Wyant Coulee Road', 'Camel Hump Road', '37th Avenue East', 'Road 322', 'Denbys Peak', 'Sheep Creek', '50th Avenue', 'I 94 Business', 'I 94 East', '84th Avenue Southwest', '124th Avenue Southwest', '96th Avenue Southwest', 'Sweet Briar Creek Dam', 'Old East Entrance Station Pullout', 'West Old Highway 10', 'Old Highway 10E', 'South 5th Road', 'Purple Horizon Road', 'Interstate Cenex', 'US 12 East', 'Green River', 'School Number 4', 'Old Highway 10-12', 'Memorial Vale Cemetery', 'Pilot', '119th Avenue Southwest', 'Heart River', 'Frontage Road', 'East Old Highway 10', '2620 Old Red Trail', 'Balsam Drive', 'BLM', 'Rosebud Creek Road', 'Road 240', '37th Street Southwest', 'Tyler Parkway', '44th Avenue', '39th Street', 'Hodges Road', 'Baischs Dinosaur Digs LLC', 'South 39th Road', 'Bennet Lane', 'Old Highway 10', 'I 94 West', 'Glasscock Number 2 Dam', 'Fryburg Road', 'South 27th Road', '38th Street', 'Glendive West Sewage Lagoon']","['Bismarck', 'Huntley', 'Wibaux', 'Forsyth', 'Kinsey', 'Billings', 'Ballantine', 'Terry', 'Hebron', 'Glendive', 'Dickinson', 'South Heart', 'Pompeys Pillar', 'Medora', 'Beach', 'Belfield', 'Mandan', 'Rosebud', 'Miles City', 'Sanders', 'Hysham', 'Hathaway']",['S1100'],"['I', 'U']",1
1179,-2613869060206774767,-4232530358683397793,3210010284,3210010284_10,3210010284_10_3,"(45.752296, -108.53834)","(47.70999, -116.99831)",776.964,460.0,"{'Highway': 93, 'No_category': 8}","{'Street': 5, 'Road': 4, 'State_Road': 93}","['St. Regis River', ""Love's"", 'Holmgren Road', 'Antelope Creek', 'Treasure Towne', 'Old Highway 10 West', 'Main Street', 'Diamond Road', 'Coker Lane', 'North 17th Street', 'Dinsmore Lane', 'US 12 West', 'Twin Bridges Road', 'Silver Bow Creek', 'NorPac Trail', 'St. Regis Gift Shop', 'Cedar Lake Court', 'Baker Drive', 'Tamarack Road', 'East Melendreras Road', 'Lucky Friday Number Three Dam', 'Hensley Creek Road', 'South 6th Street', 'MT 200 East', 'WP 190', 'Bearmouth Spring', 'Bozeman Pass', 'I 90', 'Munich Street', 'Dee Burns Road', 'Mission Creek', 'Arete Drive', 'Crazy Mountain Museum', 'Boulder Road', 'Nobel Lane', 'West Bridger Creek Road', 'Pipkin Way', 'Silver Valley Dialysis', 'Deer Lick Road', 'Morris Creek', '5 Division Street South', 'I 90 East', 'East Higher Court', 'Opposite Drive', 'I 90 West', 'Duck Creek', 'MT 210', 'Rocky Creek Trailer Court', 'Jens Road', 'Spirit Walk Road', 'Bonita Ranger Station Road', 'Shoshone County Transfer Station', 'West Farm Road', 'Clinton Community Church', 'Frontage Road', 'Trophy Rock', 'Mullan Road Historical Marker', 'Galen Road East', 'Weston Trail Road', 'Big Pipestone Creek', 'US 212 East', 'Otis Street', 'Quartz Road', '1611 Drummond Frontage Road', 'South Manhattan', 'MT 441', 'West Browns Gulch Road', 'South Frontage Road', 'I 90 Business', 'Milligan Creek', 'Silver Creek Road', 'Billman Creek', 'Big Ditch', 'Dry Creek', 'West Frontage Road', ""South Fork of the Coeur d'Alene River"", 'Gravel Pit', 'Rosco Road', 'Tarkio Fishing Access', 'North Freeze Out Lane', 'Silver Valley Road', 'Rock Creek Road', 'Highlands Golf Course', 'US 191 South']","['Belgrade', 'Kellogg', 'Billings', 'Missoula', 'Smelterville', 'Cataldo', 'Post Falls', 'Laurel', 'Cardwell', 'Osburn', 'Reed Point', 'Alberton', 'Clinton', 'Milltown', 'Haugan', 'Frenchtown', 'Saint Regis', 'Drummond', 'Deer Lodge', 'Bozeman', 'Butte', 'Superior', 'Big Timber', 'Livingston', 'Kingston', 'Greycliff']",['S1100'],"['I', 'U']",1
1180,-2613869060206774767,-4232530358683397793,3210010284,3210010284_10,3210010284_10_4,"(47.6657, -117.16325)","(47.62552, -117.517815)",27.403,20.0,"{'Highway': 4, 'No_category': 2}","{'Street': 2, 'Road': 2, 'State_Road': 4}","['CenturyLink', 'South Godfrey Boulevard', 'USPS Sort Facility', 'South Dean Street', '2016 North Argonne Road']",['Spokane'],['S1100'],['I'],1
1181,-2613869060206774767,-4232530358683397793,3210010284,3210010284_10,3210010284_10_5,"(47.602276, -117.542755)","(47.295307, -118.031204)",50.573,30.0,"{'Highway': 7, 'No_category': 1}","{'Road': 1, 'State_Road': 7}","['West Lorene Drive', 'US 395', 'Willow Lake Natural Area', 'South Malloy Prairie Road', 'Sprague Catholic Cemetery', 'Lake Valley Loop Road']","['Sprague', 'Spokane', 'Four Lakes']",['S1100'],['I'],2
1182,-2613869060206774767,-4232530358683397793,3210010284,3210010284_11,3210010284_11_1,"(47.243668, -118.11878)","(47.507233, -122.30019)",364.921,215.0,"{'Highway': 43, 'No_category': 2}","{'Street': 2, 'Road': 1, 'State_Road': 43}","['Koch Road', 'I 90', 'Sunset Elementary School', 'Powerhouse Wall', 'Gering Road', 'Sonic', 'Stuart View Lane', 'Upper Preston Road Southeast', '10803 26th Avenue South', 'Longmeier Road', 'East Fork Issaquah Creek', 'Sage Road', '10831 Tukwila International Boulevard', 'Road I Northwest', 'Southeast 45th Place', 'Pumphouse Road', 'I 90 Bus', 'Main Street', 'River Ranch Lane', 'Wanapum Road', 'South Frontage Road East', 'C-NW Road', 'Klocke Road', 'Asahel Curtis Road', 'Jay Lane', 'Theil Road', 'Access Road', '477th Avenue Southeast', 'I 90 West', 'Danekas Road', 'Keechelus Lake', 'WA 900', 'Jackson', 'Southcenter Blvd & 62nd Ave S', 'West Schrag Road', 'Road T Northeast', 'Middle Road', 'Army West (Renslow) Trailhead Kiosk', 'Lake Easton', 'Whiskey Dick Wildlife Area', 'North Frontage Road West', 'Cedar Creek', 'Frontage Road South', 'Washington State Department of Transportation']","['North Bend', 'Ritzville', 'Easton', 'Ellensburg', 'Snoqualmie Pass', 'Moses Lake', 'Kittitas', 'Snoqualmie', 'Preston', 'Roslyn', 'Seattle', 'Issaquah', 'Cle Elum']",['S1100'],"['S', 'I', 'U']",1
1183,-2613869060206774767,-4232530358683397793,3210010284,3210010284_11,3210010284_11_2,"(47.528374, -122.32619)","(47.458427, -122.26236)",12.65,20.0,"{'Highway': 4, 'No_category': 5}","{'Street': 1, 'Road': 2, 'State_Road': 4}","['East Entrance', '426 South 140th Street', '1st Avenue South', '4510 Southcenter Boulevard', '61st Avenue South']",['Seattle'],['S1100'],"['I', 'S']",1
1184,-2613869060206774767,-4232530358683397793,3210010284,3210010284_11,3210010284_11_3,"(47.325554, -122.29451)","(47.07312, -122.74236)",47.322,35.0,"{'Highway': 7, 'No_category': 5}","{'Street': 1, 'Road': 2, 'State_Road': 7}","['Colorado Avenue', 'Riparian Forest Overlook', '6710 Tacoma Mall Boulevard', 'East 27th Street', 'El Toro Mexican Restaurant', 'Orion Drive Northeast', 'Crown Cork & Seal', 'Fire King']","['Menlo', 'Tacoma']",['S1100'],['I'],1
1185,-2613869060206774767,-4232530358683397793,3210010284,3210010284_11,3210010284_11_4,"(47.07074, -122.757416)","(44.045483, -116.9767)",747.161,439.999,"{'Highway': 88, 'No_category': 5}","{'Street': 2, 'Road': 3, 'State_Road': 87}","['Celilo Park', 'Taggert Lane', ""Mary's Slough"", 'Memaloose Island', 'North Powder Quarry', 'Martin Bluff Cemetery', 'Oregon Trail Boulevard', 'Quesna County Park', 'Tumalt Creek', 'Sps Approach Road', 'Moores Hollow Road', 'North 57th Court', 'Madison Street', 'Echo Meadows Road', 'Washington Farm Bureau', 'Pikes Hill', 'East Poverty Flat Road', 'Richie Brothers Auctioneers', 'Heber Road', 'Falcon Drive', 'Wink Pond', 'Biggs-Rufus Highway', 'Hill Street', 'Alpine Cleaners', 'I-205 Corridor', 'US 30', 'Herman Creek Road', 'Gate Road', 'Rye Valley Lane', 'Echo Road', 'Crow Butte', 'Pear Street', 'Skoubo Lane', 'National Forest Development Road 43', 'McClaskey Field', 'Adeline Way', 'Ebell Creek Road', 'Old US99', 'Constellations', 'Wahkeena Rearing Lake', 'Northeast Eagle Creek Lane', '1903 Northeast Marok Road', 'Misty Mount Road', 'Frontage Road', '73rd Avenue Southwest', 'Ash Court', 'Moxlie Creek', 'Le Page Park', 'Squally Hook Rapids', ""Fisherman's Loop Road"", 'Vista point', 'Cherry Blossom Lane', 'King LASIK', 'Construction of the Columbia River Highway', 'Lake Avenue', ""Loves' # 372 - Ontario"", 'Love Reservior Road', 'Scatter Lane Southwest', '38404 Lakeshore Drive', 'Wilson Lane Southeast', '2271 Northeast 194th Avenue', 'Allen Creek', 'Chehalis Livestock Market', 'Rooster Rock Park', 'Rowena Creek', 'Co 934 Road', ""P.J.'s Trailer & Reefer Repair"", ""Lowe's Distribution Center"", 'Historic Columbia River Highway', 'Paradise Mountain Road', 'Columbia River Highway', 'Headquarters Road', 'Better Weigh Mfg', 'Old US 30', 'Foothill Road Viewpoint', 'Northwest Louisiana Avenue', 'Old Highway 30', 'Old Oregon Trail Highway', 'Conro Road', 'Alder Creek', 'Southeast 3rd Drive']","['Stevenson', 'Mosier', 'Kalama', 'Hood River', 'Castle Rock', 'Menlo', 'Napavine', 'La Grande', 'Carson', 'Ridgefield', 'Lyle', 'Vancouver', 'Centralia', 'Portland', 'Olympia', 'Lacey', 'Underwood', 'Ontario', 'The Dalles', 'Baker City', 'Wishram', 'Fairview', 'Boardman', 'Pendleton', 'North Powder', 'Woodland', 'Dallesport', 'Cascade Locks', 'Bridal Veil', 'Kelso', 'Winlock']",['S1100'],"['M', 'I']",1
1186,-2613869060206774767,-4232530358683397793,3210010284,3210010284_12,3210010284_12_1,"(43.998844, -116.93798)","(43.611958, -116.5706)",54.804,35.0,"{'Highway': 6, 'No_category': 3}","{'Street': 2, 'Road': 2, 'State_Road': 6}","['Norco Way', 'Birch Lane', 'Combined Districts Crushing Fund', 'Black Canyon Road', 'East Karcher Road', 'Apache Drive', 'Dream Drive', 'Southwest 4th Avenue']","['Fruitland', 'Caldwell', 'Nampa']",['S1100'],['I'],1
1187,-2613869060206774767,-4232530358683397793,3210010284,3210010284_12,3210010284_12_2,"(43.643555, -116.646614)","(43.66453, -116.685616)",3.907,5.0,"{'Highway': 1, 'No_category': 2}","{'Street': 1, 'State_Road': 2}","['East Belmont Street', 'Caldwell Luxe Reel Theatre']","['Nampa', 'Caldwell']",['S1100'],['I'],1
1188,-2613869060206774767,-4232530358683397793,3210010284,3210010284_12,3210010284_12_3,"(43.6617, -116.65908)","(40.16295, -111.651886)",639.987,385.0,"{'Steps': 2, 'Highway': 79, 'No_category': 11}","{'Street': 4, 'Road': 1, 'State_Road': 77}","['Doug Smith Subaru', 'I 84 Business', 'East 990 South', '675 West', 'West 6300 North', 'UT 30 East', 'Dollar Way', 'West 300 South', 'West 4400 South', 'UT 83', 'Frog Hollow Road', '6000 South', '2100 South', 'Horse Butte', '5990 West View Drive', 'West 200 South', 'Old Oregon Trail Road', 'Dry Creek', 'I 84', 'State Liquor Store', 'Juniper Road', 'Idahome Road', 'Promontory Road', 'South 110 West', 'Daniel Way', '358 South 2200 West', '19200 North Road', 'Frontage Road', 'Walker Pit', 'Timpanogos Harley Davidson', '2950 East Road', 'East 950 South', 'North Frontage Road', 'Pony Express Road', '27200 North Road', 'South 1300 East', 'North Thanksgiving Way', 'East 300 North', 'South Desert Wind Road', 'King Hill Main Canal', 'UT 30 West', 'Pelican Drive', 'I 15 North', 'I 15 South', 'West 335 South', '4805 West Victory Road', 'Chevron', 'Cornfield Circle', '845 South Eagle Road', '10135 South Federal Way', '600 South', 'Dunkley Music', 'East 12th South Street', 'Hobble Creek', 'East Piper Street', 'Eton Circle', 'South Black Pine Canyon Road', 'Taylor Dam', 'West 100 North', 'US 30', 'Old Oregon Trail Highway', 'North 2300 West', 'Medbury Hill', 'Hooper Irrigation Canal', 'Elwood Cemetery']","['Farmington', 'Boise', 'Heyburn', 'Glenns Ferry', 'Eden', 'Meridian', 'Honeyville', 'Jerome', 'Salt Lake City', 'Lehi', 'Hazelton', 'Tremonton', 'South Willard', 'Sandy', 'Caldwell', 'Willard', 'Mountain Home', 'Bountiful', 'Provo', 'Kaysville', 'Hill AFB', 'American Fork', 'Nampa', 'Bliss', 'Snowville', 'Draper', 'Springville', 'Declo', 'Garland', 'King Hill', 'Ogden', 'Twin Falls']",['S1100'],"['I', 'S']",2
1189,-2613869060206774767,-4232530358683397793,3210010284,3210010284_12,3210010284_12_4,"(40.11021, -111.632545)","(37.765514, -108.912254)",400.387,260.0,"{'Highway': 5, 'No_category': 50}","{'Street': 4, 'State_Road': 53, 'Track': 2}","['1260 S Hwy 191', 'New Area 51 Road', 'Yellow Circle Road Dispersed Camping', '419 West Highway 491', 'Sunny Acres Lane', 'Muleshoe Canyon', 'Mill Fork Cemetery', 'Killer B', 'Edge of Canyon Road', 'I 70 West', 'Price River', 'North 800 West', 'I 70 East', 'Monticello Airport', '1431 North Highway 191', 'Price Canyon Recreation Area Road', 'South 7150 East', 'Moab Diner', 'Corral Wash', 'Moab Rim RV Campark', 'Pearson Wash', '64054 Highway 491', 'County Road 125', 'Lisbon Valley Road', 'Crescent Eagle Road', 'Rio Grande Well', 'Line Camp', 'Bristle Cone Camp Road', 'Moab Under Canvas', 'short cut to 46', 'Indian Creek', 'Woodside Gasoline Ruin', 'US 191', 'Mud Spring Road', '69576 Highway 491', 'Peters Canyon', 'US 6', '17 North Main Street', 'Old Highway', 'Wilson Arch', 'Junction Road', 'Sinclair', 'Thistle Slide Road', 'US 89', 'Skydive Moab']","['Price', 'Dove Creek', 'Green River', 'Moab', 'Spanish Fork', 'Wellington', 'Helper', 'Mapleton', 'Monticello']",['S1100'],['I'],1
1190,-2613869060206774767,-4232530358683397793,3210010284,3210010284_13,3210010284_13_1,"(37.71598, -108.850655)","(31.999453, -106.5818)",823.699,465.0,"{'Highway': 57, 'No_category': 41}","{'Street': 2, 'Road': 2, 'State_Road': 91}","['Indian Route 209', 'NM 154', 'County Road E079', '21510 CR 19', 'Doña Ana Arroyo North', 'Chimney Rock Well', 'T or C Trap Club Range', 'Zuni River Circle', 'South White Smoke Wash Road', 'Frazee Road', '17300 US 491', 'I-25', 'Ram Springs Road', 'Transwestern Pipeline Number 5 Airport', 'Bernardo Wildlife Management Area', 'Parrot Tail Road', 'Power Line Road', 'N5016', 'Alamillo Frontage Road', 'County Road 27', 'Indian Assembly of God', 'I 25 North', 'Marble Road', 'Houston Arroyo Dam', 'Midnight Lane', 'Navajo Route 5030', 'US 180', 'Corralones Road', 'US 491', 'Barber Peak', 'Uranium Avenue', 'Reed Thurman Dam', 'Escondida Cemetery', 'North Frontage Road', ""Gallup State Veteran's Cemetery"", 'Dirty Point', 'Carriage Drive', '12 Rivera Road', '11863 US 491', 'La Joya Wildlife Managment Area Hunting Parking', 'Valley Loop', 'Black Hill', 'I 25 Business', 'County Road B050', 'Sierra Fijardo', 'I 25 South', 'Rio San Jose', '2303 South Broadway', 'Tohatchih Pit', 'Flim Haven Road', 'Eastview Ciniza Circle', 'Sawmill Road', 'NM 566', 'North Triviz Drive', 'Mossman Arroyo Road', 'Navajo Route 524', 'Sitting Coyote Mesa', 'Yellow Arroyo', 'Navajo Route 5', 'Socorro Municipal Airport', 'Calle de Ranchos', 'Many Devils Wash', 'Gossip Hill', 'Mesa View Assembly Church', 'State Highway 6', 'Navajo Route 693', 'Nacajo Route 192', 'Stinking Springs', 'Indian Service Rt 548', 'Burger King', 'Hogan Road', 'San Antonio Ditch', '0 CR CC', 'Indian Service Route 7019', 'Tiffany Canyon Arroyo', 'North Desert Boulevard', '51206 Highway 491', ""Love's #447 - Anthony"", 'Stagecoach', 'I 10', '3450 US 160', 'Cuervo Well', 'Cone RG', 'State Road 6', 'Indian Service Rt 36']","['La Joya', 'Dona Ana', 'Gallup', 'Caballo', 'Tohatchi', 'Continental Divide', 'Cortez', 'Anthony', 'Ogema', 'Prewitt', 'Radium Springs', 'Truth Or Consequences', 'Polvadera', 'Las Cruces', 'Laguna', 'San Acacia', 'Berino', 'Bosque', 'Shiprock', 'Derry', 'Milan', 'Belen', 'Lewis', 'Grants', 'Vado', 'Pueblo Of Acoma']",['S1100'],"['I', 'U']",1
1191,-2613869060206774767,-4232530358683397793,3210010284,3210010284_13,3210010284_13_2,"(31.854477, -106.57499)","(31.744297, -106.33256)",27.843,20.0,"{'Highway': 4, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 4}","['Barranca Drive', '701 Executive Center Boulevard', 'US 180', 'Whataburger', 'Robert E Lee Road']",['El Paso'],['S1100'],"['I', 'U']",7
1192,-2613869060206774767,-4232530358683397793,3210010284,3210010284_13,3210010284_13_3,"(31.697393, -106.280045)","(31.659838, -106.23948)",5.669,5.0,"{'Highway': 1, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 1}","[""Loves' # 214 - El Paso"", 'Horizon Boulevard']",['El Paso'],['S1100'],['I'],7
1193,-2613869060206774767,-4232530358683397793,3210010284,3210010284_13,3210010284_13_4,"(31.757605, -106.35316)","(31.772722, -106.37646)",2.769,5.0,"{'Highway': 1, 'No_category': 2}","{'Street': 1, 'Road': 2, 'State_Road': 1}","['Walgreens', 'Red Lobster']",['El Paso'],['S1100'],['I'],7
